reviews
수원지표기 명확해요
탄산수는 이걸로 정착    탄산중독녀인 나한텐 딱이다 매번 떨어질때마다 쟁여놓음 두고두고 하루  일  캔
수원지표기 명확해요
탄산수 좋아하시는 분이라면 그냥 사세요 절대 후회할 일 없음 덕분에 콜라도 끊었구
콜라끊을라구 샀어요 트레비보다 이게 더 좋아요
수원지표기 명확해요
수원지표기 명확해요
""
맛 만족도 예상보다 맛있어요
수원지표기 명확해요
인생 음료입니다 이거 병보다 훠어얼씬 편해요
트레비 보다 이게더 좋음
탄산수는 이걸로 정착    
레몬향이 젤 평범하게 마시기 좋은거 같아요
평소 페리에를 즐겨먹어요 항상 병으로 마시다 적은 양을 마시고 싶어서 캔으로 주문해봤어요 탄산 강도도 병보다 적은데다 맛도 너무 없어요 같은 페리에인데 왜 그렇죠       개나 샀는데 폭망이네요
     만 보고 구매했는데  캔이었네요    꼼꼼하게 살피시고 구매 하시기를    
욕안먹으려면 캔 강조해서 써두길
포장재질 잘 찌그러져요
포장재질 잘 찌그러져요
