reviews
맛 만족도 예상보다 맛있어요
   로 군데간 아들이 있어서 보내줄려고 샀는데 맛이 좀 다르네요  사이다와 환타는 먹을만한데 콜라맛이 좀 이상해요  집에서 피자먹으면서 콜라를 한켄씩 먹었는데 식구들 표정이  김빠진콜라 같이 탄산도 적고 하여튼 이상한 맛이나더라고요 오죽하면 유통기한을 확인을 했어요  콜라맛에 싫망했어요 환타와 사이다는 먹을만 합니다 
아들 딸들이 탄산중독이예요 아들은 콜라 딸은 환타 반찬 할때나 소화 안될때는 사이다가 쨩이죠 특히 고구마나 피자 치킨등에는   좋아하는것만 있어서 잘 먹을께욤   마트에서     패트는 저렴하긴한데 탄산 빠지면 버리는게 아까워서       짜리 딱이네요
맛 만족도 괜찮아요
남편이 일하면서 같이 일하시는분들이랑 나누고 마시라고 샀어요       양도 딱 좋은사이즈이라서 했네요 가격도 저렴하고 더 좋아요 앞으로 쭉 주문할예정이랍니다
맛 만족도 괜찮아요
맛 만족도 괜찮아요
사무실 비취용 굿  듣보잡탄산은 반나절 열어둔냥 탄산 없는느낌인데 이건 좋아요 그치만 대용량 캔보다 탄산 적어요 확실히 적어요
파손 없이 빠르게 잘 도착했습니다  매번 사이다 만 먹다가 질려서 콜라  환타 섞여 있는 거 사서 잘 먹고 있습니당  
가족들이 탄산 음료를 넘 좋아해서 계속 여러가지 구매 했어요   오늘 구매한것도 괜찬아요
맛 만족도 예상보다 맛있어요
다른건 다괜찮은대 콜라가 약간 떨어지내요 나만 느꼇으면 이해할려고 햇는대 아이들도 마찬가지  
 명에게 도움 됨
맛 만족도 괜찮아요
 명에게 도움 됨
가격대비 종류별르 구매할수있어 좋았어요  다만 배송비가 조금 아쉬웠네요 
가격도 다른곳에 비해 저렴하고 배송도 빠릅니다 잘마실께용
""
찌그러짐없이 잘왓메요 맛도좋아요  또구매할게요
맛 만족도 괜찮아요
구성이 참 좋네요 아   탄산 끊어야하는데 정말 맛있어요 중독임   
 명에게 도움 됨
맛 만족도 괜찮아요
 명에게 도움 됨
맛 만족도 괜찮아요
맛 만족도 예상보다 맛있어요
빠른 배송 덕분에 행사에 잘 맞춰서 사용했습니다   
탄산 강도 강해요
맛 만족도 괜찮아요
맛 만족도 예상보다 맛있어요
맛 만족도 괜찮아요
맛 만족도 괜찮아요
""
맛 만족도 괜찮아요
""
맛 만족도 예상보다 맛있어요
맛 만족도 괜찮아요
너무 맛 있어요
""
 명에게 도움 됨
맛 만족도 괜찮아요
맛 만족도 예상보다 맛있어요
맛 만족도 괜찮아요
맛 만족도 예상보다 맛있어요
맛 만족도 예상보다 맛있어요
편하게 잘받았어요 사이즈가 딱좋아요
맛 만족도 예상보다 맛있어요
맛 만족도 예상보다 맛있어요
""
맛 만족도 예상보다 맛있어요
""
맛 만족도 괜찮아요
맛 만족도 괜찮아요
맛 만족도 괜찮아요
맛 만족도 괜찮아요
맛 만족도 예상보다 맛있어요
맛 만족도 괜찮아요
맛 만족도 괜찮아요
싸게 잘 시켰어요
탄산 강도 강해요
맛 만족도 괜찮아요
잘 받았고요  다먹음 또시킬께요 
맛 만족도 괜찮아요
 골고루 먹을수 있어 좋아여
 명에게 도움 됨
 명에게 도움 됨
탄산 강도 적당해요
맛 만족도 괜찮아요
몇번째 재구매중입니다 싸고 알차용
 명에게 도움 됨
맛 만족도 괜찮아요
작은걸로 시켰어요
 명에게 도움 됨
맛 만족도 괜찮아요
""
맛 만족도 괜찮아요
맛 만족도 괜찮아요
 명에게 도움 됨
맛 만족도 괜찮아요
맛 만족도 예상보다 맛있어요
맛 만족도 예상보다 맛있어요
맛 만족도 괜찮아요
 명에게 도움 됨
맛 만족도 괜찮아요
""
냉장고에 가득채우니 좋습니다 
맛 만족도 예상보다 맛있어요
맛 만족도 예상보다 맛있어요
맛 만족도 예상보다 맛있어요
맛나고 포장도 튼실 맘에 들어요
맛 만족도 예상보다 맛있어요
좋아요
골고루 있어서 좋아요
맛 만족도 예상보다 맛있어요
 명에게 도움 됨
맛 만족도 괜찮아요
다양한 탄산 한번에
맛 만족도 예상보다 맛있어요
맛 만족도 예상보다 맛있어요
맛 만족도 예상보다 맛있어요
