reviews
맛 만족도 예상보다 맛있어요
업소용이라 그런가요 리뷰보구구매할껄   짝퉁맛 파인환타   탄산이 적고 환타가 맛이 없어요 아는맛 환타맛 아니네요 브랜드가 틀린강   
맛 만족도 예상보다 맛있어요
맛은 다들 아실테고 슈퍼보다도 저렴해서 좋아요    집에 쫙 진열해놓으니 세상을 다가진 기분          다먹으면 또 살꼬에요 이거사세요      탄산없인 못살아   금연처럼 탄산도 치료가 필요할듯요 그래도 못끊겠지만             날은 좋은데 이놈의 코로나 십     아니    어서 마스크없이 밖에 나가고싶어요      건강챙기세요      제후기가 읽으셨다면      도움이돼요  눌러주세요 감사합니다   
 점도 아깝네요 진짜  점 주고싶은데  점이면 후기를 못쓰니  점이라도 주네요  다른 분들의 후기를 봤을때 그냥 스프라이트랑 있는 제품 살까하다가 저번에도 스프라이트를 사서 이번에는 환타로 샀는데 환타 탄산은 진짜 아예 없는 수준이고 콜라도    중에    정도만 있는 수준이네요      캔은 찌그러지지 않았지만 그냥 탄산이 없어요   이거 살 바에는 뜨끈하고 든든한 국밥  그릇이 좋겠네요  
 명에게 도움 됨
맛 만족도 예상보다 맛 없어요
맛잇어요 배송도 잘해주시고 탄산을 매일 찾는데 마트에서 질끔씩 사기 귀찮고 그래서 대량으로 삿네요 잘먹겠습니당
맛 만족도 예상보다 맛있어요
""
맛 만족도 예상보다 맛있어요
원래 사는가격 보다 조금 비쌋지만 주말에 바로 받을수 있어서 좋았어요
""
""
자주 주문하는 물품이고 계속 만족하고 있습니다 
""
""
""
""
맛 만족도 예상보다 맛있어요
맛 만족도 예상보다 맛있어요
좋아요 추천합니다
맛 만족도 예상보다 맛있어요
""
가성비에 너무 좋아요  
잘먹을게요  마눌님이 입이 찢어짐
맛 만족도 괜찮아요
항상잘 이용하고 있습니다  
맛 만족도 예상보다 맛있어요
""
맛 만족도 괜찮아요
맛 만족도 괜찮아요
""
꾸준하게 구입하는 상품인데 만족합니다 
 명에게 도움 됨
탄산 강도 적당해요
아빠선물로 드렸는데 좋아하세요
맛 만족도 예상보다 맛있어요
이미 자주 마시던 음료라 만족하고 있습니다 
맛 만족도 괜찮아요
좋은 재품 저렴한 가격에 잘 산거 같아요
맛 만족도 예상보다 맛있어요
탄산 강도 적당해요
맛도 좋고 배송 좋고 가격 좋고  
좋아요  많이파세요
마침 딱 원하는 조합이여서 좋았습니다
맛 만족도 예상보다 맛있어요
좋아요 
맛 만족도 괜찮아요
맛 만족도 괜찮아요
맛 만족도 괜찮아요
""
""
좋아요
""
맛 만족도 괜찮아요
탄산이 없어도 너무 없어여   
""
굿
일단 캔음료를 온라인 주문한 제가 첫번째 실수를 한것 같구요 두번째는 판매업체에서 아무래 그래도 포장하실때 뽁뽁이 한두장 정도는 넣어주셔야 하는거 아닙니까     캔  개중에 멀쩡한게 진짜 한두개외에는 없네요 제가 다 마실거면 상관이 없지만 저도 음료찾는 고객님들이 계셔서 드릴려고 주문한건데 너무 속상합니다 캔음료 주문 가끔 하는데 이렇게 거의 다 찌그러진적은 첨입니다 배송비가 무료도 아니고     원씩 받으시면서 포장 조금만 신경 써주시면 안될까요  택배기사님들을 원망하고 싶진 않습니다 무거운거 배송해주셔서 안그래도 너무 죄송하다고 말씀드렸거든요 
""
개   같이 왜 이런걸 갓다 파는거임  어찌먹으라고 군데군데 찌그러진 캔 있는걸 파는거요 도대체 개 엇같네
품질은 뭐   말이 필요없고 한동안 로켓 배송으로 물품이 안 나와서 구매도 안 하다가 다시 등장해서 구입했습니다   로켓배송으로 온 제품 중 계란 빼고는 파손이 없어서      
김빠진 콜라도 아니고 늘 쿠팡에서 캔콜라 시켜먹는데 진짜 이상하네요 유통기한 지난것도 아니고 페트콜라 김 다빠진맛이에요
""
맛 만족도 예상보다 맛 없어요
역시 배송은 로켓배송  환타 파인애플만 있었으면 그거 살텐데  그래도 이렇게라도 파니깐 감사  
언제나 먹는 음료고 만족하고 있습니다  로켓배송으로 받아서 빠르고 상품 손상도 없어서 만족스럽네요 
박스에 안전하게 배송되어 파손없이 잘 받았습니다 
""
""
배송빨라요 급해서 구매 코카콜라만 파는거 품절좀 풀어주세여  
맛 만족도 괜찮아요
품질이야 너무 유명하고 로켓배송으로 빠르게 도착했습니다    
맛 만족도 예상보다 맛 없어요
맛 만족도 괜찮아요
맛 만족도 괜찮아요
""
배송 빠르고 포장 상태 좋아요 
""
맛 만족도 괜찮아요
배송 빨라요 
""
싸고 총알배송이라 좋아요
맛 만족도 괜찮아요
탄산 강도 강해요
배송 빠르고 제품 좋아요  
맛 만족도 괜찮아요
맛 만족도 괜찮아요
비닐포장으로 캔의 바닥과 위에가 찌그러져있음
""
맛 만족도 괜찮아요
""
맛 만족도 괜찮아요
""
깨끗하게 왔어요
맛 만족도 괜찮아요
맛 만족도 괜찮아요
별로이다
맛 만족도 괜찮아요
