reviews
보통의 탄산수보다 맛있어서 제남동생은 죙일 이것만 마셔서 살빠짐
어이없을정도로 단맛인데 탄산이 약한게 단점 근데 다이어트용이니까 그냥 만족 맛은 진짜 존맛탱
 칼로리인데 어떻게 이렇게 맛있을수가 있죠    트로피카나 스파클링 망고맛이랑 맛이 똑같은데 칼로리는  이네요 재구매 의향 매우 높습니다
물론 직접매장가서 사는것보단 비싸지만 제 사정상 현재는 직접갈수도 없거니와 전에 직접 사다먹을땐 아무래도 액체류라 무게가 만만치않기도하고 직접 운전해서 매장까지 가기도 귀찮아서 비용이 더 비싸긴하지만 택배주문하고 아주 만족했습니다 
진짜진짜 맛있음 이게 어떻게  칼로리지     완전 에이드아닌가여 탄산도 겁나 빵빵 헬스 트레이너 선생님이 탄산 못잃는다니까 추천해줘서 샀는데 대존맛이네용 라임은 품절이라 못샀는데 얼른 그맛도 먹어보고싶어요 
노브랜드 스파클링 오렌지 망고는 살이안찌고 맛도 나면서 탄산이라서 더 좋아요  평소에 탄산먹으면 당류나 칼로리를 보고 구매를 했는데 당을 많이 먹으면 당료병이나 이런거 고민많이 했는데 노브랜드 스파클링은 맛도 좋으면서 가격대비 좋아서 쿠팡에서 꾸준히 구매합니다 
맛 만족도 예상보다 맛있어요
맛 만족도 예상보다 맛있어요
산 지 얼마나 됐다고 마지막 페트병이 빈병이 되었어용 잉잉  맛있어요  우리는 청포도 액기스와 쉐이크해서 먹어요  네식구 모두 완죤 탄산 맛에 반했어요  언능 재구매해야해용 
달콤함과청량함까지느낄수있는탄산수를알게되어서너무좋았어요 가족들모두가음료대신즐겨마시고있어요 얼음넣고스무디나쉐이크만들때섞어주면맛의농도가더짙어져서좋았어요 
다른탄수의맛보다훨씬과일의향 맛 청량감을느낄수있어요 너무맛있는탄수를알게되어서너무좋아요 다마시면재매할거예요 휴대용으로     사이즈도나왔으면좋겠어요 
사이다나 콜라 대용으로 구매해 보았습니다  아이들이 오투 같다는 느낌이라고 표현하더라구요  일단 오렌지망고 향은 저희 아이들은 먹을만하다고 하네요 
노브랜드에서 아들이 몇개 사왔는데 일단 칼로리 제로 라서 살 안찔거같음  운동하는 아들이 사달라고 해서 샀어용   
너무시원하고달콤한탄산맛이풍부하게느껴져서계속마시고싶어요 맛있는음료를부담없이마실수있어서좋았어요 
달콤한탄산수의맛을느낄수있어서좋았어요 다른탄산수보다더맛있어서마음에듭니다 다마시면재구매할거예요 
친한 언니가 먹어보라고  개 줬는데 맛있어서 한박스 시킴 빠른 배송 오자마자 아들이 한게 호로록 왠지 계속 사먹을듯 번창하세요
달콤한오렌지향의탄산수의맛이좋았어요 냉장고에비치해두고자주마시게돼요 
탁쏘는달콤한탄산수의맛에매료되었어요 항상냉장고에넣어두고마시니깐편하고좋았어요 
맛 만족도 괜찮아요
쿠팡이용  년이 넘었는데 후기 처음으로 씁니다  짱입니다 이거
맛 만족도 예상보다 맛있어요
탁쏘는탄산수의달꼼한과일맛에매료되어서자주구매하고있어요 
맛 만족도 예상보다 맛있어요
맛있어서 두번째 주문 얘들이 셋이라  타임  통씩 클리어   
""
맛 만족도 예상보다 맛있어요
맛 만족도 예상보다 맛있어요
맛 만족도 예상보다 맛있어요
맛 만족도 괜찮아요
 명에게 도움 됨
맛 만족도 예상보다 맛있어요
""
맛 만족도 예상보다 맛있어요
맛 만족도 예상보다 맛있어요
탄산 강도 적당해요
가격대비로 이런 좋은 음료 찾기 참 힘들더라구요
맛 만족도 예상보다 맛있어요
맛 만족도 예상보다 맛있어요
맛 만족도 예상보다 맛있어요
맛 만족도 예상보다 맛있어요
맛 만족도 예상보다 맛있어요
맛 만족도 괜찮아요
늘 먹던거라 맛있음  떨어지면 매번 주문하는데  이 업체는 처음이였는데 배송 박스  안에 내용물도 엉망진창
""
맛 만족도 괜찮아요
맛 만족도 예상보다 맛있어요
맛 만족도 괜찮아요
빠름 이중포장 굳
""
으나 빠른 처리좋음
