reviews
새콤달콤 맛있어요 시큼한 맛이랑 단맛의 밸런스가 아주 좋아요  신 맛이 약간 더 있어요 
맛 만족도 예상보다 맛있어요
""
맛 만족도 예상보다 맛있어요
맛 만족도 예상보다 맛 없어요
병뚜껑이 안따짐 뚜껑에 구멍내야함
""
