reviews
여기가 가장 저렴합니다  데미소다 맛나요  톡 쏘으는 탄산 완전 좋아요 
탄산 강도 좋고  맛있고요  아이들이 좋아해요 
데미소다 오렌지를 너무 좋아해서 매번 구매해요   단점은 맛있어서 금방먹어서    구매주기가 짧아진다는   단점이     캔이라 역시 마실땡사다 탄산이 빠지지않아 탄산이 강해서 좋아요
자칭 탄산    입니다    임신때 데미소다 레몬으로 힘든 시기 잘 버텼어요   그 후로도 레몬맛은 한 동안 잘 먹었었고    한번 바꿔서 사과맛도 먹어보고 그것도 잘 먹었어요 중간에 복숭아도 한번      제 취향은 아니라서 딱 한번 사고 안 샀어요  그리고 오렌지       요즘 정착한 템이에요 레몬맛에 꽂혔을 때 만큼 꽂혀있어요   다른애들보다 더 맛있게 느껴져요   아마 제 취향인가 봅니다  미묘하게 자몽의 맛도 살짝 느껴져요   그런데 오늘 주문하려고 들어왔더니 잉  로켓배송 딱지가 사롸졌네요   아쉬워라        집에 딱 한 캔 남았는데   우짜쓰까잉  
재구매하께요  탄산도 강하고 향도너무좋아요 상큼상큼
유통기한 설명과 비슷해요
캔도 터지군요   무거운거 배달해서 고생많으셔요   달달하니 더울때 시원하게 마심 딱입니다 
주관적이지만 제 입맛엔 딱맞아요 계속 구매하게 되네요
벌써    쯤 마셨음  주전부리 먹을 때 함께 마셔도 좋고  잠자기 전에 시원하게 원샷하면 딱좋음      미리짜리는 좀 많은 듯하고     미리짜리가 한번에 마시기에 아주 적당한 양인 듯함   탄산이 들어 있는 음료라서 냉장했다가 마셔야 제맛을 느낄 수 있음  적극 추천  
마트가면 개당    원이고   어제 같이 이마트 갔던친구가 인터넷에서 사라고 해서 아하  왜 그생각을 못했지 했어요 훗 
""
이거 아주 좋내요 저 애플 사면서 같이 구매해서 먹는대요 소화 안됄때나 속이 더브룩할때 먹는대요 할명수 먹는것 보다 이게 더좋은듯요 이거 다머고 또 구매할듯요 사과맞이랑요
오렌지향이 상큼하니 중독된맛 탄산이 넘 강하진 않지만 맛있어요
탄산 먹고나서 입이 달달하지 않고 상큼하고 너무 맛있어요  오렌지 데미소다 없는 편의점이 많거나 한캔에     원 하는데 정말 저렴하게 잘 샀어요
맛 만족도 예상보다 맛있어요
기분탓인지는 모르겠는데 모두 다마시면서 느낀게 이마트 구매 상품보다 탄산이 약하단 느낌
술마신뒷날 이거로 갈증푸는 버릇으로 박스로구매해서 쌓아둡니다 거의 매일술을 마시는관계로인하여   
탄산도 적당하고 주관적이지만 제 입맛엔 잘 맞아요 냉장고에 넣어서 차게 마시면 시원하니 넘 좋아요
종류별로 오는줄알고 시켰는데 미쳐    제일 맛없는 오렌지    울고싶다 
데미소다는 역시 오렌지    오후에 졸릴깨 하나씩 먹구 있습니다   오렌지맛 탄산음료는 데미소다가 제일인것 같아요 
""
맛 만족도 예상보다 맛있어요
맛 만족도 괜찮아요
 명에게 도움 됨
맛 만족도 괜찮아요
맛 만족도 예상보다 맛있어요
탄산 강도 적당해요
남편이 물 은 전혀 안마셔서 항상 음료만 시키네용   잘마시고 잇습니당
비타민제를 물에 탄듯한 맛이라고 울 아들이 얘기하네요
맛 만족도 예상보다 맛있어요
""
맛 만족도 괜찮아요
유통기한 예상보다 넉넉해요
유통기한 설명과 비슷해요
""
맛 만족도 괜찮아요
탄산 강도 적당해요
""
아주 맛있어요 저렴하고 딱좋아요
탄산 강도 강해요
유통기한 설명과 비슷해요
""
맛 만족도 예상보다 맛있어요
배송은 좀 늦었지만 맛있어서 잘 마시고 있어요
맛 만족도 괜찮아요
""
너무 감사합니다   
""
맛 만족도 괜찮아요
""
 명에게 도움 됨
""
유통기한 예상보다 넉넉해요
맛 만족도 괜찮아요
유통기한 예상보다 넉넉해요
""
저렴한 가격으로 구매했네요   
맛 만족도 예상보다 맛있어요
탄산 강도 적당해요
유통기한 예상보다 넉넉해요
맛 만족도 예상보다 맛있어요
탄산 강도 부드러워요
맛 만족도 괜찮아요
맛잇어용     냠냠    
""
""
맛 만족도 괜찮아요
배송도 좋고 맛나고 싸고 좋습니다   
유통기한 예상보다 넉넉해요
탄산 강도 적당해요
맛 만족도 예상보다 맛 없어요
유통기한 설명과 비슷해요
맛 만족도 괜찮아요
""
맛 만족도 예상보다 맛있어요
맛 만족도 괜찮아요
""
 명에게 도움 됨
먹기편해요
맛 만족도 예상보다 맛 없어요
""
맛 만족도 예상보다 맛 없어요
데미소다 중독이라 큰일   
맛있어요 오렌지에이드같아요
맛 만족도 예상보다 맛있어요
맛 만족도 예상보다 맛있어요
맛 만족도 예상보다 맛있어요
맛 만족도 괜찮아요
맛 만족도 괜찮아요
오렌지맛 상큼하고 중독된맛 맛있어요
맛 만족도 괜찮아요
맛 만족도 예상보다 맛있어요
""
탄산 강도 부드러워요
유통기한 설명과 비슷해요
맛 만족도 괜찮아요
저렴한 가격에 구매해서 매우 맘에 듭니다 
""
유통기한 예상보다 넉넉해요
탄산 강도 적당해요
